Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After,Country Code,Continent
https://ambs.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,277,277,unknown,Unknown
http://unicid.edu.br,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,br,South America
https://ewubd.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,301,301,unknown,Unknown
http://fgc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://uws.edu.pl,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,pl,Europe
http://wvsom.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,301,301,unknown,Unknown
https://ico.edu.pl,Non-Compliant - No Consent Mechanism,No Granular Options Found,300,300,pl,Europe
http://nycc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://ifmt.edu.br,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,br,South America
http://artacademy.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://surry.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,306,306,unknown,Unknown
http://tcioe.edu.np,Non-Compliant - No Consent Mechanism,No Granular Options Found,308,308,np,Unknown
https://spokanefalls.edu,Compliant,Granular Consent Evaluated,306,306,unknown,Unknown
http://kirtland.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://unca.edu.ar,Non-Compliant - No Consent Mechanism,No Granular Options Found,311,311,ar,South America
http://morris.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://fjcpc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://scccd.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,314,314,unknown,Unknown
https://ut.edu.sa,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,313,313,sa,Asia
http://qimr.edu.au,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,320,320,au,Oceania
https://solvay.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,321,321,unknown,Unknown
https://odu.edu.tr,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,319,319,tr,Unknown
http://mysmu.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,320,320,unknown,Unknown
http://myduc.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,vn,Unknown
http://njarti.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://bitc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://athenstech.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://emcc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://fje.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,328,328,unknown,Unknown
https://sun.edu.ng,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://gotoltc.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,336,336,unknown,Unknown
http://fync.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://gdsdxy.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://nu.edu.sa,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,sa,Asia
http://cravencc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://dohainstitute.edu.qa,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,qa,Unknown
http://blackhawk.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://wmcc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,344,344,unknown,Unknown
http://avemarialaw.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,347,347,unknown,Unknown
http://plattcollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,343,343,unknown,Unknown
https://virtualsports.edu.gr,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,342,342,gr,Unknown
http://unicordoba.edu.co,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,co,South America
https://unsis.edu.mx,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,341,341,mx,North America
http://usindh.edu.pk,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,pk,Unknown
http://lhu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,tw,Unknown
http://nauss.edu.sa,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,sa,Asia
https://zjfc.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://zmc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://ufm.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,354,354,vn,Unknown
http://holmescc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://americancareercollege.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://rsu.edu.ru,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ru,Unknown
http://ftccollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,370,370,unknown,Unknown
http://ztu.edu.ua,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://neuq.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,373,373,cn,Asia
http://flacso.edu.mx,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,mx,North America
http://qzu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://gdcc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://fca.edu.sg,Compliant,Granular Consent Evaluated,372,379,sg,Unknown
http://dacc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://uop.edu.jo,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,374,374,jo,Asia
http://cbc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://umcced.edu.my,Compliant,Granular Consent Evaluated,0,385,my,Asia
http://calvinseminary.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,389,389,unknown,Unknown
http://ucla.edu.ve,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ve,Unknown
http://cmsu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://nqu.edu.tw,Non-Compliant - No Consent Mechanism,No Granular Options Found,384,384,tw,Unknown
http://mxcc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://medeniyet.edu.tr,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,tr,Unknown
http://internship.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,vn,Unknown
https://ldxy.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,387,387,cn,Asia
https://successacademy.edu.vn,Compliant,Granular Consent Evaluated,388,395,vn,Unknown
http://campus.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://pace.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,vn,Unknown
http://labette.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://southeasttech.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://karunya.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://lut.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://shift.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://science.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,411,411,unknown,Unknown
http://cucas.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://ajcunet.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,405,405,unknown,Unknown
http://asl.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,407,407,unknown,Unknown
http://upao.edu.pe,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,pe,Unknown
http://uacm.edu.mx,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,mx,North America
http://ichf.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,409,409,pl,Europe
http://riverland.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://mccnh.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,412,412,unknown,Unknown
https://californiacolleges.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,410,410,unknown,Unknown
http://undac.edu.pe,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,pe,Unknown
http://mzu.edu.in,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,in,Asia
http://oa.edu.ua,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,415,415,ua,Unknown
http://tmmu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://academica.edu.pl,Non-Compliant - No Consent Mechanism,No Granular Options Found,421,421,pl,Europe
http://sunysullivan.edu,Compliant,Granular Consent Evaluated,417,419,unknown,Unknown
http://ufcspa.edu.br,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://saintmeinrad.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://apsl.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://cin.edu.ar,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,415,415,ar,South America
http://camk.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,417,417,pl,Europe
https://vnu.edu.ua,Non-Compliant - No Consent Mechanism,No Granular Options Found,421,421,ua,Unknown
http://okmen.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,vn,Unknown
http://yeu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://solacc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,422,422,unknown,Unknown
http://mbc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://tandem.edu.co,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,423,423,co,South America
http://acap.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://bmr.edu.vn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://mpcc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,434,434,unknown,Unknown
https://giaoduc.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,433,433,vn,Unknown
http://cup.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://pbs.edu.pl,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,pl,Europe
http://mac.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,442,442,unknown,Unknown
http://lzcu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://arel.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://hziee.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://zsc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://ecit.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://chuhai.edu.hk,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://hsnc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://udusok.edu.ng,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ng,Africa
https://egcc.edu,Compliant,Granular Consent Evaluated,449,454,unknown,Unknown
http://jdinstitute.edu.in,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,in,Asia
http://sgsc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://jwcc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://pup.edu.ph,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,457,457,ph,Unknown
http://bigbend.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://highland.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,458,458,unknown,Unknown
http://mticollege.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://icms.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,au,Oceania
http://wntc.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,29,29,cn,Asia
http://arlenefern.edu.ar,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,50,50,ar,South America
http://magnet.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,40,40,unknown,Unknown
https://clevelandstatecc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,38,38,unknown,Unknown
http://fus.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,67,67,unknown,Unknown
http://southgatech.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://cambridgehealth.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://igf.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,76,76,pl,Europe
http://belmontcollege.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://knuba.edu.ua,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ua,Unknown
http://greatbay.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://dmu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,71,71,cn,Asia
http://ccsj.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://webber.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://cdl.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://czu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://coahomacc.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,123,123,unknown,Unknown
http://sjrstate.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,132,132,unknown,Unknown
http://mvc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://rsd.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://calmu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://quangngai.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,vn,Unknown
http://subiecte.edu.ro,Non-Compliant - No Consent Mechanism,No Granular Options Found,147,147,ro,Unknown
http://uok.edu.in,Non-Compliant - No Consent Mechanism,No Granular Options Found,147,147,in,Asia
http://albanytech.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://5zszv.edu.sk,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,147,147,sk,Unknown
http://lamarpa.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://concordia-ny.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://nitte.edu.in,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,in,Asia
http://louisburg.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://sjca.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
